Surec1_Onay_Tarihi,K2,K2_TARIH,K4,Surec2_Tarihi,Kalite_Kontrol_Tarihi,MAKINE,Kalite,Surec1_Bitis_Tarihi,Surec1_Baslama_Tarihi,PART_NO,fazK_dk,FazS_dk,FazD_dk,FazB_dk,FazS_Basinci_Mean,FazS_Basinci_Stdev,FazB_Basinci_Max,FazK_Basinci_Last,FazD_Basinci_Last,K17_K16_Mesafe,K16,K18,K17,K19,K20,K21,K22,K23,K24,K23_K24_Mesafe,K25,K26,K26_K25_Mesafe,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,Surec4_Baslangic,Surec4_Bitis,Surec4_K1,Surec4_K2,Surec4_K3
2021-08-12 11:58:00+03:00,,,,2021-08-14 13:50:00+03:00,2021-08-15 13:08:00+03:00,Y,2,2021-08-12 11:22:01.391000+03:00,2021-08-12 10:54:26.111000+03:00,3267,7.059598333,15.31064333,1.28359,2.658883333,14.364,0.7415485188,7.4648,2.4878,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:29:00+03:00,2021-08-15 09:29:00+03:00,25.2,1703.8,1703.8
2021-08-12 11:58:00+03:00,,,,2021-08-14 13:52:00+03:00,2021-08-15 13:04:00+03:00,Y,2,2021-08-12 11:22:01.391000+03:00,2021-08-12 10:54:26.111000+03:00,3267,7.059598333,15.31064333,1.28359,2.658883333,14.364,0.7415485188,7.4648,2.4878,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:28:00+03:00,2021-08-15 09:28:00+03:00,25.2,1703.8,1703.8
2021-08-12 11:58:00+03:00,,,,2021-08-14 13:55:00+03:00,2021-08-15 13:05:00+03:00,Y,2,2021-08-12 11:22:01.391000+03:00,2021-08-12 10:54:26.111000+03:00,3267,7.059598333,15.31064333,1.28359,2.658883333,14.364,0.7415485188,7.4648,2.4878,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:30:00+03:00,2021-08-15 09:30:00+03:00,25.2,1703.8,1703.8
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:56:00+03:00,2021-08-15 13:06:00+03:00,Y,10,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:31:00+03:00,2021-08-15 09:31:00+03:00,25.2,1703.8,1703.8
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:41:00+03:00,2021-08-15 13:06:00+03:00,X,10,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:23:30+03:00,2021-08-15 09:23:30+03:00,25.2,1706.6,1708
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:44:00+03:00,2021-08-15 13:05:00+03:00,X,10,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:24:30+03:00,2021-08-15 09:24:30+03:00,25.2,1706.6,1708
2021-08-12 12:31:00+03:00,,,,2021-08-14 14:00:00+03:00,2021-08-15 13:10:00+03:00,Y,2,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:35:00+03:00,2021-08-15 09:35:00+03:00,25.2,1703.8,1703.8
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:59:00+03:00,2021-08-15 13:09:00+03:00,Y,10,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:34:00+03:00,2021-08-15 09:34:00+03:00,25.2,1703.8,1703.8
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:57:00+03:00,2021-08-15 13:09:00+03:00,Y,2,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:33:00+03:00,2021-08-15 09:33:00+03:00,25.2,1703.8,1703.8
2021-08-12 12:31:00+03:00,,,,2021-08-14 13:42:00+03:00,2021-08-15 13:05:00+03:00,X,10,2021-08-12 11:54:56.767000+03:00,2021-08-12 11:27:21.458000+03:00,3268,7.059616667,15.40271333,1.191941667,2.658865,14.742,0.2066547612,7.2576,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:23:30+03:00,2021-08-15 09:23:30+03:00,25.2,1706.6,1708
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:56:00+03:00,2021-08-15 13:06:00+03:00,Y,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 18:01:00+03:00,2021-08-15 10:01:00+03:00,25.2,1703.8,1703.8
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:57:00+03:00,2021-08-15 13:13:00+03:00,Y,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 18:05:00+03:00,2021-08-15 10:05:00+03:00,25.2,1703.8,1703.8
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:55:00+03:00,2021-08-15 13:14:00+03:00,Y,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 18:04:30+03:00,2021-08-15 10:04:30+03:00,25.2,1703.8,1703.8
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:39:00+03:00,2021-08-15 13:13:00+03:00,X,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:56:00+03:00,2021-08-15 09:56:00+03:00,25.2,1706.6,1708
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:53:00+03:00,2021-08-15 13:06:00+03:00,Y,10,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:59:30+03:00,2021-08-15 09:59:30+03:00,25.2,1703.8,1703.8
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:38:00+03:00,2021-08-15 13:08:00+03:00,X,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:53:00+03:00,2021-08-15 09:53:00+03:00,25.2,1706.6,1708
2021-08-12 13:05:00+03:00,,,,2021-08-14 14:47:00+03:00,2021-08-15 13:02:00+03:00,X,2,2021-08-12 12:43:32.264000+03:00,2021-08-12 12:15:46.974000+03:00,3269,7.24295,15.31102833,1.283516667,2.658645,14.5796,0.620097198,7.2576,3.1122,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:54:30+03:00,2021-08-15 09:54:30+03:00,25.2,1706.6,1708
2021-08-12 13:37:00+03:00,,,,2021-08-14 14:42:00+03:00,2021-08-15 13:06:00+03:00,X,2,2021-08-12 13:15:57.608000+03:00,2021-08-12 12:48:07.320000+03:00,3270,7.242986667,15.40249333,1.191978333,2.567088333,14.784,0.3285804131,7.2576,4.7712,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:54:00+03:00,2021-08-15 09:54:00+03:00,25.2,1706.6,1708
2021-08-12 13:37:00+03:00,,,,2021-08-14 14:41:00+03:00,2021-08-15 13:13:00+03:00,X,2,2021-08-12 13:15:57.608000+03:00,2021-08-12 12:48:07.320000+03:00,3270,7.242986667,15.40249333,1.191978333,2.567088333,14.784,0.3285804131,7.2576,4.7712,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:57:00+03:00,2021-08-15 09:57:00+03:00,25.2,1706.6,1708
2021-08-12 13:37:00+03:00,,,,,2021-08-15 13:34:00+03:00,X,2,2021-08-12 13:15:57.608000+03:00,2021-08-12 12:48:07.320000+03:00,3270,7.242986667,15.40249333,1.191978333,2.567088333,14.784,0.3285804131,7.2576,4.7712,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,,,,,,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,,,,,,,,,
2021-08-12 13:37:00+03:00,,,,2021-08-14 14:44:00+03:00,2021-08-15 13:05:00+03:00,X,2,2021-08-12 13:15:57.608000+03:00,2021-08-12 12:48:07.320000+03:00,3270,7.242986667,15.40249333,1.191978333,2.567088333,14.784,0.3285804131,7.2576,4.7712,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:54:30+03:00,2021-08-15 09:54:30+03:00,25.2,1706.6,1708
2021-08-12 13:37:00+03:00,,,,2021-08-14 14:59:00+03:00,2021-08-15 13:39:00+03:00,X,2,2021-08-12 13:15:57.608000+03:00,2021-08-12 12:48:07.320000+03:00,3270,7.242986667,15.40249333,1.191978333,2.567088333,14.784,0.3285804131,7.2576,4.7712,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 18:19:00+03:00,2021-08-15 10:19:00+03:00,25.2,1706.6,1708
2021-08-12 14:14:00+03:00,,,,,2021-08-15 13:33:00+03:00,X,2,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,,,,,,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,,,,,,,,,
2021-08-12 14:14:00+03:00,,,,2021-08-14 14:48:00+03:00,2021-08-15 13:09:00+03:00,X,11,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:58:30+03:00,2021-08-15 09:58:30+03:00,25.2,1706.6,1708
2021-08-12 14:14:00+03:00,,,,2021-08-14 14:45:00+03:00,2021-08-15 13:12:00+03:00,X,10,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:58:30+03:00,2021-08-15 09:58:30+03:00,25.2,1706.6,1708
2021-08-12 14:14:00+03:00,,,,2021-08-14 14:52:00+03:00,2021-08-15 13:07:00+03:00,Y,2,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-14 17:59:30+03:00,2021-08-15 09:59:30+03:00,25.2,1703.8,1703.8
2021-08-12 14:14:00+03:00,,,,2021-08-14 14:51:00+03:00,2021-08-15 13:19:00+03:00,X,2,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 18:05:00+03:00,2021-08-15 10:05:00+03:00,25.2,1706.6,1708
2021-08-12 14:14:00+03:00,,,,2021-08-14 14:49:00+03:00,2021-08-15 13:05:00+03:00,X,2,2021-08-12 13:48:17.951000+03:00,2021-08-12 13:20:27.647000+03:00,3271,7.334781667,15.31126667,1.28348,2.658718333,14.476,0.4401715308,7.4648,5.6,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 17:57:00+03:00,2021-08-15 09:57:00+03:00,25.2,1706.6,1708
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:05:00+03:00,2021-08-17 02:24:00+03:00,X,2,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 05:14:30+03:00,2021-08-15 21:14:30+03:00,25.2,1708,1708
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:18:00+03:00,2021-08-17 20:00:00+03:00,Y,2,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-15 14:09:00+03:00,2021-08-16 06:09:00+03:00,25.2,1703.8,1702.4
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:13:00+03:00,2021-08-17 19:51:00+03:00,Y,10,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-15 14:02:00+03:00,2021-08-16 06:02:00+03:00,25.2,1703.8,1702.4
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:16:00+03:00,2021-08-17 19:54:00+03:00,X,2,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 14:05:00+03:00,2021-08-16 06:05:00+03:00,25.2,1708,1708
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:17:00+03:00,2021-08-17 19:59:00+03:00,Y,2,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,71.4,317.8,263.2,246.4,0.238,0.308,3.5,11.76,15.26,68.6,2216.2,399,109.2,39.2,2021-08-15 14:08:00+03:00,2021-08-16 06:08:00+03:00,25.2,1703.8,1702.4
2021-08-12 14:45:00+03:00,,,,2021-08-14 00:14:00+03:00,2021-08-17 19:53:00+03:00,X,10,2021-08-12 14:20:18.393000+03:00,2021-08-12 13:52:33.003000+03:00,3272,7.151833333,15.403575,1.283626667,2.56718,14.7224,0.3814232605,7.2576,4.1482,0.41496,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 14:03:30+03:00,2021-08-16 06:03:30+03:00,25.2,1708,1708
2021-08-12 16:06:00+03:00,,,,2021-08-14 00:07:00+03:00,2021-08-17 02:25:00+03:00,X,2,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 05:16:00+03:00,2021-08-15 21:16:00+03:00,25.2,1708,1708
2021-08-12 16:06:00+03:00,,,,,2021-08-15 13:37:00+03:00,X,2,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,,,,,,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,,,,,,,,,
2021-08-12 16:06:00+03:00,,,,,2021-08-15 13:34:00+03:00,X,2,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,,,,,,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,,,,,,,,,
2021-08-12 16:06:00+03:00,,,,2021-08-14 00:06:00+03:00,2021-08-17 02:26:00+03:00,X,11,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 05:16:00+03:00,2021-08-15 21:16:00+03:00,25.2,1708,1708
2021-08-12 16:06:00+03:00,,,,2021-08-14 00:10:00+03:00,2021-08-17 19:52:00+03:00,X,2,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 14:01:00+03:00,2021-08-16 06:01:00+03:00,25.2,1708,1708
2021-08-12 16:06:00+03:00,,,,2021-08-14 00:12:00+03:00,2021-08-17 19:54:00+03:00,X,2,2021-08-12 15:49:49.425000+03:00,2021-08-12 15:20:49.093000+03:00,3273,8.343683333,15.402805,1.283498333,2.567161667,13.384,2.908550557,7.2576,2.0734,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-15 14:03:00+03:00,2021-08-16 06:03:00+03:00,25.2,1708,1708
2021-08-12 16:37:00+03:00,,,,2021-08-14 15:21:00+03:00,2021-08-15 15:29:00+03:00,X,11,2021-08-12 16:27:39.850000+03:00,2021-08-12 15:58:54.542000+03:00,3274,8.342858333,15.31152333,1.283425,2.658865,14.42,0.5341114725,7.049,5.6,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 19:25:00+03:00,2021-08-15 11:25:00+03:00,25.2,1706.6,1708
2021-08-12 16:37:00+03:00,,,,2021-08-14 15:22:00+03:00,2021-08-15 15:15:00+03:00,X,2,2021-08-12 16:27:39.850000+03:00,2021-08-12 15:58:54.542000+03:00,3274,8.342858333,15.31152333,1.283425,2.658865,14.42,0.5341114725,7.049,5.6,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,2419.2,98,109.2,37.8,77,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,2216.2,399,109.2,39.2,2021-08-14 19:18:30+03:00,2021-08-15 11:18:30+03:00,25.2,1706.6,1708
2021-08-12 16:37:00+03:00,,,,,2021-08-15 13:37:00+03:00,X,2,2021-08-12 16:27:39.850000+03:00,2021-08-12 15:58:54.542000+03:00,3274,8.342858333,15.31152333,1.283425,2.658865,14.42,0.5341114725,7.049,5.6,0.62202,29.4,109.2,15.54,79.8,50.4,2527,42,994,417.2,271.6,145.6,109.2,196,62.006,11.9,38.15,,,,,,327.6,271.6,253.4,0.238,0.322,4.032,10.934,14.966,57.4,,,,,,,,,
